start_timestamp,class_weight,cat,weight_ema_4,anomaly,scores,seconds,sequence
2020-11-11 06:55:00,1.3333333333333333,N,1.9848345464208037,1,0.007998000507121072,15,Communication Email Business Utilities
2020-11-11 07:10:00,1.6666666666666667,N,1.9785341923662663,-1,-0.04735341742008958,6,Utilities Operations Message Business 
2020-11-11 07:25:00,4.0,G,2.0185632182600033,-1,-0.05693748409417765,86, Project Writing Learning Portal Meeting Calendar Email
2020-11-11 07:40:00,4.0,G,2.0577995901756467,-1,-0.004179542758385391,32, Project Writing Learning Portal Meeting Calendar Email
2020-11-11 07:55:00,1.5,P,2.046754053736525,1,0.060024442288333146,21, News  Music Shopping Photos Entertainment Social Radio
2020-11-11 08:10:00,1.0,N,2.0260262506922375,-1,-0.016492612644369742,88,Utilities Browsers Email
2020-11-11 08:25:00,1.1666666666666667,P,2.009009229226385,1,0.03730052227993119,13,News Social Shopping Photos Entertainment Music Radio
2020-11-11 08:40:00,1.5,P,1.9989298385486347,-1,-0.000961249188379476,61, News  Music Shopping Photos Entertainment Social Radio
2020-11-11 08:55:00,1.5,P,1.9890500397654933,-1,-0.007419594277032093,84, News  Music Shopping Photos Entertainment Social Radio
2020-11-11 09:10:00,1.6666666666666667,N,1.9826662105952195,-1,-0.03716015576716325,155,Search Business Operations Utilities Message
2020-11-11 09:25:00,1.1666666666666667,P,1.966507803784753,-1,-0.02573699588909073,144,News Social Shopping Photos Music Video Entertainment
2020-11-11 09:40:00,1.5,P,1.9572700254919857,-1,-0.03753417429353034,35, News  Music Shopping Photos Entertainment Social Radio
2020-11-11 09:55:00,1.0,N,1.9383141834030355,-1,-0.10247536528745194,141,Utilities Browsers Email
2020-11-11 10:10:00,4.0,G,1.979139645117827,-1,-0.10120951004150125,79, Project Writing Learning Portal Meeting Calendar Email
2020-11-11 10:25:00,1.0,N,1.9597507412541075,-1,-0.08065451422430414,134,Utilities Operations Business
2020-11-11 10:40:00,3.5,G,1.9902507265758085,-1,-0.09976834999968542,254,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-11 10:55:00,1.5,P,1.9805427913960896,-1,-0.01295544505580426,141, News  Music Shopping Photos Entertainment Social Radio
2020-11-11 11:10:00,1.6666666666666667,N,1.9743274225895662,-1,-0.051920756307870075,109,Utilities Operations Message Business 
2020-11-11 11:25:00,1.1666666666666667,P,1.958334140294063,-1,-0.032705298330284016,16,Social News Shopping Music Photos Entertainment Radio
2020-11-11 11:40:00,1.6666666666666667,N,1.952558546756887,-1,-0.0783912823603582,162,Utilities Operations Message Business 
2020-11-11 11:55:00,1.3333333333333333,P,1.9402966613425592,-1,-0.0542222663426265,140, News Social Shopping Music Video Entertainment Radio
2020-11-11 12:10:00,4.0,G,1.9810828660684492,-1,-0.09361510606119883,118, Portal Spreadsheet Writing Operations Writing Email Calendar
2020-11-11 12:25:00,1.6666666666666667,N,1.9748568027139584,-1,-0.051920756307870075,110,Search Business Operations Utilities Message
2020-11-11 12:40:00,3.5,G,2.005057658105761,-1,-0.08502064250132879,91,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-11 12:55:00,3.5,G,2.0346604767571317,-1,-0.05635869767142887,34, Email Portal Calendar Utilities Presentation Learning
2020-11-11 13:10:00,1.0,N,2.014172150484713,-1,-0.029602997561434807,20,Utilities Browsers Email
2020-11-11 13:25:00,4.5,G,2.063396464336501,-1,-0.06312185854969876,1,Calendar Email Portal Writing Spreadsheet Music Portal Learning 
2020-11-11 13:40:00,1.0,N,2.0423391086070652,-1,-0.006162124540669778,22,Utilities Operations Business
2020-11-11 13:55:00,1.1666666666666667,P,2.02499906025181,1,0.0629888934291542,56,Social News Shopping Music Photos Entertainment Radio
2020-11-11 14:10:00,1.1666666666666667,P,2.0080023791907182,1,0.036588861461672395,84,News Social Shopping Photos Entertainment Music Radio
2020-11-11 14:25:00,4.5,G,2.057348866731496,-1,-0.06639440822465614,19,Calendar Email Portal Writing Spreadsheet Music Portal Learning 
2020-11-11 14:40:00,1.3333333333333333,N,2.043011925476087,1,0.09170688227114049,37,Message Business Browsers 
2020-11-11 14:55:00,4.0,G,2.0817641645755702,1,0.014290605439813642,199, Portal Spreadsheet Writing Operations Writing Email Calendar
2020-11-11 15:10:00,1.6666666666666667,N,2.0735444121417306,1,0.055780165168473284,59,Utilities Operations Message Business 
2020-11-11 15:25:00,4.0,G,2.1116920475448646,1,0.044080357680815974,95, Project Writing Learning Portal Meeting Calendar Email
2020-11-11 15:40:00,3.5,G,2.139183294128135,1,0.0276675169999252,18,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-11 15:55:00,4.0,G,2.176031149689954,1,0.08618830818407963,92, Project Writing Learning Portal Meeting Calendar Email
2020-11-11 16:10:00,1.3333333333333333,N,2.1593440642175454,1,0.14173790961877336,99,Message Business Browsers 
2020-11-11 16:25:00,1.3333333333333333,N,2.1429874160812243,1,0.12934657971391306,117,Message Business Browsers 
2020-11-11 16:40:00,1.6666666666666667,N,2.1335553220334114,1,0.08981500721178415,10,Search Business Operations Utilities Message
2020-11-11 16:55:00,1.5,P,2.1210096720921556,1,0.10330230560162496,182, News  Music Shopping Photos Entertainment Social Radio
2020-11-11 17:10:00,4.0,G,2.1582174013576574,1,0.0756666146233625,61, Project Writing Learning Portal Meeting Calendar Email
2020-11-11 17:25:00,1.3333333333333333,P,2.1418830633769774,1,0.1309902301480017,11,Social News  Music Photos Travel Entertainment Radio
2020-11-11 17:40:00,1.3333333333333333,P,2.1258721776335388,1,0.12386545826072903,51, News Social Shopping Music Video Entertainment Radio
2020-11-11 17:55:00,4.5,G,2.1728846097596075,1,0.005988763582309042,86,Calendar Email Portal Writing Spreadsheet Music Portal Learning 
2020-11-11 18:10:00,1.3333333333333333,N,2.156259832008592,1,0.140540762255001,61,Message Business Browsers 
2020-11-11 18:25:00,1.3333333333333333,P,2.139964257777399,1,0.1321606287331894,90,Social News  Music Photos Travel Entertainment Radio
2020-11-11 18:40:00,4.0,G,2.1767966487125,1,0.08586568614903661,18, Project Writing Learning Portal Meeting Calendar Email
2020-11-11 18:55:00,1.3333333333333333,N,2.1600944048436057,1,0.14129651623554668,88,Communication Email Business Utilities
2020-11-11 19:10:00,3.5,G,2.1866271889061086,1,0.06106244504816827,43,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-11 19:25:00,1.6666666666666667,N,2.1763309409409715,1,0.09725458635921758,235,Utilities Operations Message Business 
2020-11-11 19:40:00,1.3333333333333333,N,2.159637919008147,1,0.14046451101968743,3,Message Business Browsers 
2020-11-11 19:55:00,4.0,G,2.196080732493134,1,0.08135057792992861,88, Project Writing Learning Portal Meeting Calendar Email
2020-11-11 20:10:00,1.6666666666666667,N,2.1855972856450854,1,0.09948598451395729,128,Utilities Operations Message Business 
2020-11-11 20:25:00,1.6666666666666667,N,2.175321431803929,1,0.09678068401927759,17,Utilities Operations Message Business 
2020-11-11 20:40:00,1.1666666666666667,P,2.1553480701180425,1,0.1218476990813111,49,News Social Shopping Photos Music Video Entertainment
2020-11-11 20:55:00,3.5,G,2.1819748410067943,1,0.056161967222428055,102,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-11 21:10:00,1.3333333333333333,P,2.1651700586766265,1,0.13976626083825855,22,Social News  Music Photos Travel Entertainment Radio
2020-11-11 21:25:00,1.3333333333333333,P,2.148698044313393,1,0.13614513381919457,82, News Social Shopping Music Video Entertainment Radio
2020-11-11 21:40:00,1.5,P,2.135852538485405,1,0.10371116182106205,106, News  Music Shopping Photos Entertainment Social Radio
2020-11-11 21:55:00,4.5,G,2.182667339703516,1,0.001749634493160901,84,Calendar Email Portal Writing Spreadsheet Music Portal Learning 
2020-11-11 22:10:00,1.5,P,2.169149174560872,1,0.10716593373300193,132, News  Music Shopping Photos Entertainment Social Radio
2020-11-11 22:25:00,1.3333333333333333,P,2.152598365823693,1,0.138162351104686,21, News Social Shopping Music Video Entertainment Radio
2020-11-11 22:40:00,1.3333333333333333,P,2.1363752958733886,1,0.13044098760957518,66,Social News  Music Photos Travel Entertainment Radio
2020-11-11 22:55:00,4.0,G,2.173278755361044,1,0.08158165560079667,31, Project Writing Learning Portal Meeting Calendar Email
2020-11-11 23:10:00,1.1666666666666667,P,2.1533458427136307,1,0.12052130595802052,135,News Social Shopping Photos Entertainment Music Radio
2020-11-11 23:25:00,3.5,G,2.1800122616697966,1,0.052592419898709664,123,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-11 23:40:00,1.6666666666666667,N,2.169847002362804,1,0.09929064709981839,94,Utilities Operations Message Business 
2020-11-11 23:55:00,4.5,G,2.215988645880372,1,0.008541002142530618,211,Calendar Email Portal Writing Spreadsheet Music Portal Learning 
2020-11-12 00:10:00,1.3333333333333333,N,2.1985103228596383,1,0.13478279642645485,53,Message Business Browsers 
2020-11-12 00:25:00,1.3333333333333333,P,2.1813781052452557,1,0.13734050969259548,153,Social News  Music Photos Travel Entertainment Radio
2020-11-12 00:40:00,1.6666666666666667,N,2.171185799530828,1,0.09920593763081914,42,Search Business Operations Utilities Message
2020-11-12 00:55:00,3.5,G,2.197498952015366,1,0.06370391300855904,37, Email Portal Calendar Utilities Presentation Learning
2020-11-12 01:10:00,1.3333333333333333,P,2.1803867615464148,1,0.13786673061674853,12, News Social Shopping Music Video Entertainment Radio
2020-11-12 01:25:00,4.0,G,2.2164187068623273,1,0.08708544578860028,33, Portal Spreadsheet Writing Operations Writing Email Calendar
2020-11-12 01:40:00,1.1666666666666667,P,2.195631537749542,1,0.12662519063532662,89,News Social Shopping Photos Music Video Entertainment
2020-11-12 01:55:00,1.6666666666666667,N,2.185156985846911,1,0.09885852832003406,6,Utilities Operations Message Business 
2020-11-12 02:10:00,1.1666666666666667,P,2.164988860714629,1,0.1211968609178764,38,News Social Shopping Photos Entertainment Music Radio
2020-11-12 02:25:00,1.3333333333333333,N,2.1485204344298507,1,0.13614513381919457,48,Message Business Browsers 
2020-11-12 02:40:00,1.3333333333333333,P,2.1323781155962562,1,0.13087642452108011,0,Social News  Music Photos Travel Entertainment Radio
2020-11-12 02:55:00,1.3333333333333333,N,2.1165554466405547,1,0.12934249179066604,30,Message Business Browsers 
2020-11-12 03:10:00,3.5,G,2.1439503882912367,1,0.028381661052333196,145,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-12 03:25:00,3.5,G,2.1708028558498262,1,0.05419595572159186,10, Email Portal Calendar Utilities Presentation Learning
2020-11-12 03:40:00,1.0,N,2.147618640882503,1,0.049486970082060266,60,Utilities Operations Business
2020-11-12 03:55:00,1.1666666666666667,P,2.128193849313873,1,0.11249221913592478,18,Social News Shopping Music Photos Entertainment Radio
2020-11-12 04:10:00,3.5,G,2.1553583275452817,1,0.03981010010658215,69,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-12 04:25:00,3.5,G,2.181984895316662,1,0.056161967222428055,118,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-12 04:40:00,1.1666666666666667,P,2.1618795838582465,1,0.12649731149858656,40,News Social Shopping Photos Music Video Entertainment
2020-11-12 04:55:00,3.5,G,2.1883770178412516,1,0.06551082992012891,99,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-12 05:10:00,1.5,P,2.174745789765187,1,0.10209137018355358,22, News  Music Shopping Photos Entertainment Social Radio
2020-11-12 05:25:00,1.6666666666666667,N,2.164684817030563,1,0.09880662516616084,146,Utilities Operations Message Business 
2020-11-12 05:40:00,1.3333333333333333,N,2.148222411412796,1,0.1347661433127429,3,Message Business Browsers 
2020-11-12 05:55:00,4.0,G,2.1848912745531366,1,0.08472874848457351,76, Portal Spreadsheet Writing Operations Writing Email Calendar
2020-11-12 06:10:00,1.5,P,2.171329071096639,1,0.1036453101100534,90, News  Music Shopping Photos Entertainment Social Radio
2020-11-12 06:25:00,1.3333333333333333,N,2.1547350960914247,1,0.13903267848253004,94,Message Business Browsers 
2020-11-12 06:40:00,4.0,G,2.1912749951787234,1,0.08534158136772801,90, Project Writing Learning Portal Meeting Calendar Email
2020-11-12 06:55:00,1.1666666666666667,P,2.170985721346802,1,0.1203347740568767,86,Social News Shopping Music Photos Entertainment Radio
2020-11-12 07:10:00,4.5,G,2.217104815973598,1,0.0092905908890496,170,Calendar Email Portal Writing Spreadsheet Music Portal Learning 
2020-11-12 07:25:00,1.5,P,2.2029047206077843,1,0.10869266145626083,161, News  Music Shopping Photos Entertainment Social Radio
2020-11-12 07:40:00,1.6666666666666667,N,2.1922861452822175,1,0.10317018375197962,59,Utilities Operations Message Business 
2020-11-12 07:55:00,3.5,G,2.218181469138015,1,0.0640027170129846,141,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-12 08:10:00,1.3333333333333333,N,2.2006597238745558,1,0.13479556969929124,85,Message Business Browsers 
2020-11-12 08:25:00,3.5,G,2.2263892342928813,1,0.058638628289353956,68,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-12 08:40:00,1.3333333333333333,P,2.208704959026355,1,0.1320497153131247,10, News Social Shopping Music Video Entertainment Radio
2020-11-12 08:55:00,4.0,G,2.2441761479565265,1,0.08697349049560577,7, Portal Spreadsheet Writing Operations Writing Email Calendar
2020-11-12 09:10:00,4.0,G,2.2789449371059023,1,0.08067635586013705,97, Meeting Calendar Project Learning Writing Email Utilities
2020-11-12 09:25:00,3.5,G,2.303124245282023,1,0.03728692882008089,36,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-12 09:40:00,4.0,G,2.3367257453754484,1,0.0668918305762673,84, Project Writing Learning Portal Meeting Calendar Email
2020-11-12 09:55:00,4.5,G,2.3795628593284097,-1,-0.01815722031369238,110,Calendar Email Portal Writing Spreadsheet Music Portal Learning 
2020-11-12 10:10:00,1.1666666666666667,P,2.3555451129390685,1,0.05717166082014935,35,Social News Shopping Music Photos Entertainment Radio
2020-11-12 10:25:00,1.1666666666666667,P,2.33200296548813,1,0.072921756960171,111,News Social Shopping Photos Entertainment Music Radio
2020-11-12 10:40:00,4.0,G,2.36503260973589,1,0.058664896576403835,99, Project Writing Learning Portal Meeting Calendar Email
2020-11-12 10:55:00,3.5,G,2.3875072115232983,-1,-0.009507421736276611,78,Email Calendar Writing Learning Spreadsheet Portal Presentation
2020-11-12 11:10:00,4.0,G,2.4194377617901637,-1,-0.004876287066947982,38, Meeting Calendar Project Learning Writing Email Utilities
2020-11-12 11:25:00,4.5,G,2.4606370140319425,-1,-0.09333167302435563,50,Calendar Email Portal Writing Spreadsheet Music Portal Learning 
2020-11-12 11:40:00,1.5,P,2.441614498902597,-1,-0.02516319722942617,75, News  Music Shopping Photos Entertainment Social Radio
2020-11-12 11:55:00,1.3333333333333333,P,2.4196683372081558,1,0.02521771702091835,77, News Social Shopping Music Video Entertainment Radio
2020-11-12 12:10:00,1.1666666666666667,P,2.394856422940008,1,0.034632489142876755,109,Social News Shopping Music Photos Entertainment Radio
2020-11-12 12:25:00,1.3333333333333333,P,2.3738361637398753,1,0.06171758754505641,107, News Social Shopping Music Video Entertainment Radio
2020-11-12 12:40:00,1.6666666666666667,N,2.359832807362188,1,0.042133569983335395,104,Search Business Operations Utilities Message
2020-11-12 12:55:00,1.6666666666666667,N,2.346106745170198,1,0.04955848384054562,15,Utilities Operations Message Business 
2020-11-12 13:10:00,1.1666666666666667,P,2.32275149609092,1,0.08163487245379342,63,News Social Shopping Photos Entertainment Music Radio
2020-11-12 13:25:00,1.6666666666666667,N,2.30975971729044,1,0.05538815722684676,163,Search Business Operations Utilities Message
2020-11-12 13:40:00,1.6666666666666667,N,2.297025201436504,1,0.06793139974441992,135,Search Business Operations Utilities Message
2020-11-12 13:55:00,4.0,G,2.3307474746753853,1,0.06510404694893257,104, Meeting Calendar Project Learning Writing Email Utilities
2020-11-12 14:10:00,1.3333333333333333,N,2.310996699599305,1,0.1046460461547854,12,Communication Email Business Utilities
2020-11-12 14:25:00,1.1666666666666667,P,2.2883366989471736,1,0.09027955891707506,93,News Social Shopping Photos Music Video Entertainment
2020-11-12 14:40:00,4.5,G,2.3321320118393087,-1,-0.007830053531778791,123,Calendar Email Portal Writing Spreadsheet Music Portal Learning 
2020-11-12 14:55:00,1.6666666666666667,N,2.318954480251732,1,0.05619442637822658,13,Utilities Operations Message Business 
2020-11-12 15:10:00,1.1666666666666667,P,2.296136899784701,1,0.08987325921602307,58,Social News Shopping Music Photos Entertainment Radio
