start_timestamp,class_weight,cat,weight_ema_4,anomaly,scores,seconds,sequence,total_seconds
2020-11-10 12:40:00,3.5,G,1.8361195409534932,-1,-0.1474143012559067,29, Email Portal Calendar Utilities Presentation Learning,1043
2020-11-10 12:55:00,3.5,G,1.8690676688554044,-1,-0.1440582980727712,85, Email Portal Calendar Utilities Presentation Learning,1128
2020-11-10 13:10:00,1.3333333333333333,P,1.8584590681519968,-1,-0.1168902126079832,18, News Social Shopping Music Video Entertainment Radio,1146
2020-11-10 13:25:00,1.1666666666666667,P,1.844760208716644,-1,-0.1155344941310083,32,News Social Shopping Photos Music Video Entertainment,1178
2020-11-10 13:40:00,1.1666666666666667,P,1.8313326138245651,-1,-0.1155344941310083,109,News Social Shopping Photos Music Video Entertainment,1287
2020-11-10 13:55:00,1.1666666666666667,P,1.8181709119006464,-1,-0.1187550851965038,128,News Social Shopping Photos Music Video Entertainment,1415
2020-11-10 14:10:00,1.0,N,1.801969507704594,-1,-0.1417503115560708,44,Utilities Browsers Email,1459
2020-11-10 14:25:00,1.1666666666666667,P,1.7893892534266151,-1,-0.1247768011681329,45,News Social Shopping Photos Music Video Entertainment,1504
2020-11-10 14:40:00,1.1666666666666667,P,1.777058113094735,-1,-0.1275739689779584,30,News Social Shopping Photos Music Video Entertainment,1534
2020-11-10 14:55:00,1.3333333333333333,N,1.768271483792529,-1,-0.1331938371563086,114,Message Business Browsers ,1648
2020-11-10 15:10:00,1.5,P,1.762959177182776,-1,-0.1464211282049756,132, News  Music Shopping Photos Entertainment Social Radio,1780
2020-11-10 15:25:00,4.0,G,1.807257015258365,-1,-0.1327465329735198,10, Project Writing Learning Portal Meeting Calendar Email,1790
2020-11-10 15:40:00,1.3333333333333333,N,1.7978723878935126,-1,-0.12345588361447,33,Message Business Browsers ,1823
2020-11-10 15:55:00,1.1666666666666667,P,1.7853732647009015,-1,-0.1261739656794371,25,Social News Shopping Music Photos Entertainment Radio,1848
2020-11-10 16:10:00,1.6666666666666667,N,1.7830226389972534,-1,-0.1429427936921894,1,Utilities Operations Message Business ,1849
2020-11-10 16:25:00,1.1666666666666667,P,1.7708175702382318,-1,-0.1275739689779584,118,News Social Shopping Photos Music Video Entertainment,1967
2020-11-10 16:40:00,1.0,N,1.7555538559760886,-1,-0.1518331663125075,0,Utilities Browsers Email,1967
2020-11-10 16:55:00,1.5,P,1.7504933835805223,-1,-0.1483433011353232,5, News  Music Shopping Photos Entertainment Social Radio,1972
2020-11-10 17:10:00,1.1666666666666667,P,1.7389324584931194,-1,-0.1406590725521458,80,Social News Shopping Music Photos Entertainment Radio,2052
2020-11-10 17:25:00,1.0,N,1.7243001325823646,-1,-0.1575370363390117,97,Utilities Operations Business,2149
2020-11-10 17:40:00,1.5,P,1.7198585457985551,-1,-0.151236332020666,19, News  Music Shopping Photos Entertainment Social Radio,2168
2020-11-10 17:55:00,1.3333333333333333,P,1.7122045811952835,-1,-0.1419606945746043,139,Social News  Music Photos Travel Entertainment Radio,2307
2020-11-10 18:10:00,1.6666666666666667,N,1.7113028403135289,-1,-0.151107838580855,2,Utilities Operations Message Business ,2309
2020-11-10 18:25:00,1.1666666666666667,P,1.7005179655878484,-1,-0.1416117064257044,43,News Social Shopping Photos Music Video Entertainment,2352
2020-11-10 18:40:00,1.3333333333333333,N,1.6932469827709271,-1,-0.1424377313342654,132,Message Business Browsers ,2484
2020-11-10 18:55:00,3.5,G,1.72902427024081,-1,-0.1591433215019901,19,Email Calendar Writing Learning Spreadsheet Portal Presentation,2503
2020-11-10 19:10:00,1.3333333333333333,N,1.7211888061436325,-1,-0.141483980462325,108,Communication Email Business Utilities,2611
2020-11-10 19:25:00,3.5,G,1.7564127901803923,-1,-0.1586549857914252,113, Email Portal Calendar Utilities Presentation Learning,2724
2020-11-10 19:40:00,1.1666666666666667,P,1.7447346491207143,-1,-0.1355612216262699,26,News Social Shopping Photos Music Video Entertainment,2750
2020-11-10 19:55:00,1.6666666666666667,N,1.74318874847806,-1,-0.1501423634913223,24,Search Business Operations Utilities Message,2774
2020-11-10 20:10:00,4.0,G,1.7878780801913656,-1,-0.1375671795771317,14, Meeting Calendar Project Learning Writing Email Utilities,2788
2020-11-10 20:25:00,1.3333333333333333,N,1.778877194114969,-1,-0.1293817155434531,101,Communication Email Business Utilities,2889
2020-11-10 20:40:00,1.1666666666666667,P,1.7667542133734184,-1,-0.1275739689779584,56,Social News Shopping Music Photos Entertainment Radio,2945
2020-11-10 20:55:00,1.3333333333333333,N,1.7581716216894565,-1,-0.1355525438977594,32,Communication Email Business Utilities,2977
2020-11-10 21:10:00,1.1666666666666667,P,1.7464586522830643,-1,-0.1327316951461621,18,Social News Shopping Music Photos Entertainment Radio,2995
2020-11-10 21:25:00,1.3333333333333333,P,1.7382779528979213,-1,-0.1420596018271139,79, News Social Shopping Music Video Entertainment Radio,3074
2020-11-10 21:40:00,4.5,G,1.7929655181870714,-1,-0.1501212693411643,67,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,3141
2020-11-10 21:55:00,3.5,G,1.826768181193268,-1,-0.1493391656958677,13,Email Calendar Writing Learning Spreadsheet Portal Presentation,3154
2020-11-10 22:10:00,1.3333333333333333,N,1.816997194106933,-1,-0.1211380299065785,119,Communication Email Business Utilities,3273
2020-11-10 22:25:00,1.6666666666666667,N,1.814020351979403,-1,-0.1369008750104769,59,Utilities Operations Message Business ,3332
2020-11-10 22:40:00,4.0,G,1.8573070776827807,-1,-0.1257226170422136,49, Project Writing Learning Portal Meeting Calendar Email,3381
2020-11-10 22:55:00,1.3333333333333333,N,1.8469313599728912,-1,-0.1174457349888868,46,Communication Email Business Utilities,3427
2020-11-10 23:10:00,1.6666666666666667,N,1.843361762085639,-1,-0.1340659212071002,82,Search Business Operations Utilities Message,3509
2020-11-10 23:25:00,3.5,G,1.8761664796681017,-1,-0.1440582980727712,47, Email Portal Calendar Utilities Presentation Learning,3556
2020-11-10 23:40:00,3.5,G,1.9083215988825948,-1,-0.1440582980727712,209,Email Calendar Writing Learning Spreadsheet Portal Presentation,3765
2020-11-10 23:55:00,3.5,G,1.9398399830631372,-1,-0.1355012073610332,36, Email Portal Calendar Utilities Presentation Learning,3801
2020-11-11 00:10:00,1.3333333333333333,P,1.9278299503952203,-1,-0.0692551978600485,54, News Social Shopping Music Video Entertainment Radio,54
2020-11-11 00:25:00,1.1666666666666667,P,1.912757410123368,-1,-0.0862806139149963,200,News Social Shopping Photos Music Video Entertainment,254
2020-11-11 00:40:00,3.5,G,1.9441879564575588,-1,-0.1326719240160691,51,Email Calendar Writing Learning Spreadsheet Portal Presentation,305
2020-11-11 00:55:00,1.3333333333333333,N,1.932091825306584,-1,-0.0620262257141003,0,Communication Email Business Utilities,305
2020-11-11 01:10:00,4.0,G,1.9730405020331865,-1,-0.1042487406401804,76, Project Writing Learning Portal Meeting Calendar Email,381
2020-11-11 01:25:00,4.0,G,2.0131783138741133,-1,-0.0627299751731137,61, Project Writing Learning Portal Meeting Calendar Email,442
2020-11-11 01:40:00,1.6666666666666667,N,2.0063166970977284,-1,-0.007572020638522,136,Utilities Operations Message Business ,578
2020-11-11 01:55:00,1.6666666666666667,N,1.999590953920876,-1,-0.0228581261164814,20,Utilities Operations Message Business ,598
2020-11-11 02:10:00,1.6666666666666667,N,1.992998393777228,-1,-0.0274188492571674,1,Search Business Operations Utilities Message,599
2020-11-11 02:25:00,1.0,N,1.9733350592469856,-1,-0.0718277992087499,98,Utilities Operations Business,697
2020-11-11 02:40:00,1.6666666666666667,N,1.9672624178097515,-1,-0.056513336838546,100,Search Business Operations Utilities Message,797
2020-11-11 02:55:00,3.5,G,1.997613657061044,-1,-0.0929853956509937,139,Email Calendar Writing Learning Spreadsheet Portal Presentation,936
2020-11-11 03:10:00,4.5,G,2.047165861871716,-1,-0.0757923405662338,111,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,1047
2020-11-11 03:25:00,4.0,G,2.085835844804949,1,0.0184219149072186,152, Meeting Calendar Project Learning Writing Email Utilities,1199
2020-11-11 03:40:00,1.6666666666666667,N,2.077535465039835,1,0.0575728777523796,23,Search Business Operations Utilities Message,1222
2020-11-11 03:55:00,1.3333333333333333,P,2.0627987891644586,1,0.1077972369865693,23, News Social Shopping Music Video Entertainment Radio,1245
2020-11-11 04:10:00,1.0,N,2.0417532685869446,-1,-0.0052558979491613,45,Utilities Operations Business,1290
2020-11-11 04:25:00,1.1666666666666667,P,2.024424821024167,1,0.0629888934291542,72,News Social Shopping Photos Entertainment Music Radio,1362
2020-11-11 04:40:00,1.0,N,2.0041391810038864,-1,-0.0381898419755697,61,Utilities Browsers Email,1423
2020-11-11 04:55:00,1.5,P,1.9941562269246016,-1,-0.0093520948542007,70, News  Music Shopping Photos Entertainment Social Radio,1493
2020-11-11 05:10:00,1.1666666666666667,P,1.9777702950383056,-1,-0.014279430738554,43,Social News Shopping Music Photos Entertainment Radio,1536
2020-11-11 05:25:00,1.3333333333333333,N,1.965009167083752,-1,-0.0080943183494809,11,Communication Email Business Utilities,1547
2020-11-11 05:40:00,1.0,N,1.945900074666252,-1,-0.088408820949805,1,Utilities Operations Business,1548
2020-11-11 05:55:00,1.3333333333333333,N,1.933770040184412,-1,-0.0589566649564541,56,Message Business Browsers ,1604
2020-11-11 06:10:00,4.0,G,1.974685484933236,-1,-0.1042487406401804,15, Project Writing Learning Portal Meeting Calendar Email,1619
2020-11-11 06:25:00,4.0,G,2.01479072285535,-1,-0.0623068493507186,211, Project Writing Learning Portal Meeting Calendar Email,1830
2020-11-11 06:40:00,1.1666666666666667,P,1.997996187089237,1,0.0265307953506599,61,Social News Shopping Music Photos Entertainment Radio,1891
2020-11-11 06:55:00,1.3333333333333333,N,1.984834546420804,1,0.007998000507121,15,Communication Email Business Utilities,1906
2020-11-11 07:10:00,1.6666666666666667,N,1.9785341923662665,-1,-0.0473534174200895,6,Utilities Operations Message Business ,1912
2020-11-11 07:25:00,4.0,G,2.0185632182600037,-1,-0.0569374840941776,86, Project Writing Learning Portal Meeting Calendar Email,1998
2020-11-11 07:40:00,4.0,G,2.0577995901756467,-1,-0.0041795427583853,32, Project Writing Learning Portal Meeting Calendar Email,2030
2020-11-11 07:55:00,1.5,P,2.046754053736525,1,0.0600244422883331,21, News  Music Shopping Photos Entertainment Social Radio,2051
2020-11-11 08:10:00,1.0,N,2.026026250692237,-1,-0.0164926126443697,88,Utilities Browsers Email,2139
2020-11-11 08:25:00,1.1666666666666667,P,2.009009229226385,1,0.0373005222799311,13,News Social Shopping Photos Entertainment Music Radio,2152
2020-11-11 08:40:00,1.5,P,1.9989298385486347,-1,-0.0009612491883794,61, News  Music Shopping Photos Entertainment Social Radio,2213
2020-11-11 08:55:00,1.5,P,1.989050039765493,-1,-0.007419594277032,84, News  Music Shopping Photos Entertainment Social Radio,2297
2020-11-11 09:10:00,1.6666666666666667,N,1.9826662105952195,-1,-0.0371601557671632,155,Search Business Operations Utilities Message,2452
2020-11-11 09:25:00,1.1666666666666667,P,1.966507803784753,-1,-0.0257369958890907,144,News Social Shopping Photos Music Video Entertainment,2596
2020-11-11 09:40:00,1.5,P,1.9572700254919857,-1,-0.0375341742935303,35, News  Music Shopping Photos Entertainment Social Radio,2631
2020-11-11 09:55:00,1.0,N,1.9383141834030355,-1,-0.1024753652874519,141,Utilities Browsers Email,2772
2020-11-11 10:10:00,4.0,G,1.979139645117827,-1,-0.1012095100415012,79, Project Writing Learning Portal Meeting Calendar Email,2851
2020-11-11 10:25:00,1.0,N,1.9597507412541075,-1,-0.0806545142243041,134,Utilities Operations Business,2985
2020-11-11 10:40:00,3.5,G,1.9902507265758085,-1,-0.0997683499996854,254,Email Calendar Writing Learning Spreadsheet Portal Presentation,3239
2020-11-11 10:55:00,1.5,P,1.9805427913960896,-1,-0.0129554450558042,141, News  Music Shopping Photos Entertainment Social Radio,3380
2020-11-11 11:10:00,1.6666666666666667,N,1.9743274225895664,-1,-0.05192075630787,109,Utilities Operations Message Business ,3489
2020-11-11 11:25:00,1.1666666666666667,P,1.958334140294063,-1,-0.032705298330284,16,Social News Shopping Music Photos Entertainment Radio,3505
2020-11-11 11:40:00,1.6666666666666667,N,1.952558546756887,-1,-0.0783912823603582,162,Utilities Operations Message Business ,3667
2020-11-11 11:55:00,1.3333333333333333,P,1.9402966613425592,-1,-0.0542222663426265,140, News Social Shopping Music Video Entertainment Radio,3807
2020-11-11 12:10:00,4.0,G,1.9810828660684487,-1,-0.0936151060611988,118, Portal Spreadsheet Writing Operations Writing Email Calendar,3925
2020-11-11 12:25:00,1.6666666666666667,N,1.9748568027139584,-1,-0.05192075630787,110,Search Business Operations Utilities Message,4035
2020-11-11 12:40:00,3.5,G,2.005057658105761,-1,-0.0850206425013287,91,Email Calendar Writing Learning Spreadsheet Portal Presentation,4126
2020-11-11 12:55:00,3.5,G,2.034660476757132,-1,-0.0563586976714288,34, Email Portal Calendar Utilities Presentation Learning,4160
2020-11-11 13:10:00,1.0,N,2.014172150484713,-1,-0.0296029975614348,20,Utilities Browsers Email,4180
2020-11-11 13:25:00,4.5,G,2.063396464336501,-1,-0.0631218585496987,1,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,4181
2020-11-11 13:40:00,1.0,N,2.042339108607065,-1,-0.0061621245406697,22,Utilities Operations Business,4203
2020-11-11 13:55:00,1.1666666666666667,P,2.02499906025181,1,0.0629888934291542,56,Social News Shopping Music Photos Entertainment Radio,4259
2020-11-11 14:10:00,1.1666666666666667,P,2.0080023791907182,1,0.0365888614616723,84,News Social Shopping Photos Entertainment Music Radio,4343
2020-11-11 14:25:00,4.5,G,2.057348866731496,-1,-0.0663944082246561,19,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,4362
2020-11-11 14:40:00,1.3333333333333333,N,2.043011925476087,1,0.0917068822711404,37,Message Business Browsers ,4399
2020-11-11 14:55:00,4.0,G,2.0817641645755702,1,0.0142906054398136,199, Portal Spreadsheet Writing Operations Writing Email Calendar,4598
2020-11-11 15:10:00,1.6666666666666667,N,2.0735444121417306,1,0.0557801651684732,59,Utilities Operations Message Business ,4657
2020-11-11 15:25:00,4.0,G,2.1116920475448646,1,0.0440803576808159,95, Project Writing Learning Portal Meeting Calendar Email,4752
2020-11-11 15:40:00,3.5,G,2.139183294128135,1,0.0276675169999252,18,Email Calendar Writing Learning Spreadsheet Portal Presentation,4770
2020-11-11 15:55:00,4.0,G,2.176031149689954,1,0.0861883081840796,92, Project Writing Learning Portal Meeting Calendar Email,4862
2020-11-11 16:10:00,1.3333333333333333,N,2.159344064217545,1,0.1417379096187733,99,Message Business Browsers ,4961
2020-11-11 16:25:00,1.3333333333333333,N,2.1429874160812243,1,0.129346579713913,117,Message Business Browsers ,5078
2020-11-11 16:40:00,1.6666666666666667,N,2.133555322033412,1,0.0898150072117841,10,Search Business Operations Utilities Message,5088
2020-11-11 16:55:00,1.5,P,2.121009672092156,1,0.1033023056016249,182, News  Music Shopping Photos Entertainment Social Radio,5270
2020-11-11 17:10:00,4.0,G,2.1582174013576574,1,0.0756666146233625,61, Project Writing Learning Portal Meeting Calendar Email,5331
2020-11-11 17:25:00,1.3333333333333333,P,2.141883063376977,1,0.1309902301480017,11,Social News  Music Photos Travel Entertainment Radio,5342
2020-11-11 17:40:00,1.3333333333333333,P,2.1258721776335388,1,0.123865458260729,51, News Social Shopping Music Video Entertainment Radio,5393
2020-11-11 17:55:00,4.5,G,2.1728846097596075,1,0.005988763582309,86,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,5479
2020-11-11 18:10:00,1.3333333333333333,N,2.156259832008592,1,0.140540762255001,61,Message Business Browsers ,5540
2020-11-11 18:25:00,1.3333333333333333,P,2.139964257777399,1,0.1321606287331894,90,Social News  Music Photos Travel Entertainment Radio,5630
2020-11-11 18:40:00,4.0,G,2.1767966487125,1,0.0858656861490366,18, Project Writing Learning Portal Meeting Calendar Email,5648
2020-11-11 18:55:00,1.3333333333333333,N,2.1600944048436057,1,0.1412965162355466,88,Communication Email Business Utilities,5736
2020-11-11 19:10:00,3.5,G,2.1866271889061086,1,0.0610624450481682,43,Email Calendar Writing Learning Spreadsheet Portal Presentation,5779
2020-11-11 19:25:00,1.6666666666666667,N,2.1763309409409715,1,0.0972545863592175,235,Utilities Operations Message Business ,6014
2020-11-11 19:40:00,1.3333333333333333,N,2.159637919008147,1,0.1404645110196874,3,Message Business Browsers ,6017
2020-11-11 19:55:00,4.0,G,2.196080732493134,1,0.0813505779299286,88, Project Writing Learning Portal Meeting Calendar Email,6105
2020-11-11 20:10:00,1.6666666666666667,N,2.1855972856450854,1,0.0994859845139572,128,Utilities Operations Message Business ,6233
2020-11-11 20:25:00,1.6666666666666667,N,2.175321431803929,1,0.0967806840192775,17,Utilities Operations Message Business ,6250
2020-11-11 20:40:00,1.1666666666666667,P,2.1553480701180425,1,0.1218476990813111,49,News Social Shopping Photos Music Video Entertainment,6299
2020-11-11 20:55:00,3.5,G,2.1819748410067943,1,0.056161967222428,102,Email Calendar Writing Learning Spreadsheet Portal Presentation,6401
2020-11-11 21:10:00,1.3333333333333333,P,2.1651700586766265,1,0.1397662608382585,22,Social News  Music Photos Travel Entertainment Radio,6423
2020-11-11 21:25:00,1.3333333333333333,P,2.148698044313393,1,0.1361451338191945,82, News Social Shopping Music Video Entertainment Radio,6505
2020-11-11 21:40:00,1.5,P,2.135852538485405,1,0.103711161821062,106, News  Music Shopping Photos Entertainment Social Radio,6611
2020-11-11 21:55:00,4.5,G,2.182667339703516,1,0.0017496344931609,84,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,6695
2020-11-11 22:10:00,1.5,P,2.169149174560872,1,0.1071659337330019,132, News  Music Shopping Photos Entertainment Social Radio,6827
2020-11-11 22:25:00,1.3333333333333333,P,2.152598365823693,1,0.138162351104686,21, News Social Shopping Music Video Entertainment Radio,6848
2020-11-11 22:40:00,1.3333333333333333,P,2.1363752958733886,1,0.1304409876095751,66,Social News  Music Photos Travel Entertainment Radio,6914
2020-11-11 22:55:00,4.0,G,2.173278755361044,1,0.0815816556007966,31, Project Writing Learning Portal Meeting Calendar Email,6945
2020-11-11 23:10:00,1.1666666666666667,P,2.1533458427136307,1,0.1205213059580205,135,News Social Shopping Photos Entertainment Music Radio,7080
2020-11-11 23:25:00,3.5,G,2.180012261669797,1,0.0525924198987096,123,Email Calendar Writing Learning Spreadsheet Portal Presentation,7203
2020-11-11 23:40:00,1.6666666666666667,N,2.169847002362804,1,0.0992906470998183,94,Utilities Operations Message Business ,7297
2020-11-11 23:55:00,4.5,G,2.215988645880372,1,0.0085410021425306,211,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,7508
2020-11-12 00:10:00,1.3333333333333333,N,2.1985103228596383,1,0.1347827964264548,53,Message Business Browsers ,53
2020-11-12 00:25:00,1.3333333333333333,P,2.181378105245256,1,0.1373405096925954,153,Social News  Music Photos Travel Entertainment Radio,206
2020-11-12 00:40:00,1.6666666666666667,N,2.171185799530828,1,0.0992059376308191,42,Search Business Operations Utilities Message,248
2020-11-12 00:55:00,3.5,G,2.197498952015366,1,0.063703913008559,37, Email Portal Calendar Utilities Presentation Learning,285
2020-11-12 01:10:00,1.3333333333333333,P,2.1803867615464148,1,0.1378667306167485,12, News Social Shopping Music Video Entertainment Radio,297
2020-11-12 01:25:00,4.0,G,2.216418706862328,1,0.0870854457886002,33, Portal Spreadsheet Writing Operations Writing Email Calendar,330
2020-11-12 01:40:00,1.1666666666666667,P,2.195631537749542,1,0.1266251906353266,89,News Social Shopping Photos Music Video Entertainment,419
2020-11-12 01:55:00,1.6666666666666667,N,2.185156985846911,1,0.098858528320034,6,Utilities Operations Message Business ,425
2020-11-12 02:10:00,1.1666666666666667,P,2.164988860714629,1,0.1211968609178764,38,News Social Shopping Photos Entertainment Music Radio,463
2020-11-12 02:25:00,1.3333333333333333,N,2.1485204344298507,1,0.1361451338191945,48,Message Business Browsers ,511
2020-11-12 02:40:00,1.3333333333333333,P,2.132378115596256,1,0.1308764245210801,0,Social News  Music Photos Travel Entertainment Radio,511
2020-11-12 02:55:00,1.3333333333333333,N,2.1165554466405547,1,0.129342491790666,30,Message Business Browsers ,541
2020-11-12 03:10:00,3.5,G,2.1439503882912367,1,0.0283816610523331,145,Email Calendar Writing Learning Spreadsheet Portal Presentation,686
2020-11-12 03:25:00,3.5,G,2.1708028558498262,1,0.0541959557215918,10, Email Portal Calendar Utilities Presentation Learning,696
2020-11-12 03:40:00,1.0,N,2.147618640882503,1,0.0494869700820602,60,Utilities Operations Business,756
2020-11-12 03:55:00,1.1666666666666667,P,2.128193849313873,1,0.1124922191359247,18,Social News Shopping Music Photos Entertainment Radio,774
2020-11-12 04:10:00,3.5,G,2.1553583275452817,1,0.0398101001065821,69,Email Calendar Writing Learning Spreadsheet Portal Presentation,843
2020-11-12 04:25:00,3.5,G,2.181984895316662,1,0.056161967222428,118,Email Calendar Writing Learning Spreadsheet Portal Presentation,961
2020-11-12 04:40:00,1.1666666666666667,P,2.1618795838582465,1,0.1264973114985865,40,News Social Shopping Photos Music Video Entertainment,1001
2020-11-12 04:55:00,3.5,G,2.188377017841252,1,0.0655108299201289,99,Email Calendar Writing Learning Spreadsheet Portal Presentation,1100
2020-11-12 05:10:00,1.5,P,2.174745789765187,1,0.1020913701835535,22, News  Music Shopping Photos Entertainment Social Radio,1122
2020-11-12 05:25:00,1.6666666666666667,N,2.164684817030563,1,0.0988066251661608,146,Utilities Operations Message Business ,1268
2020-11-12 05:40:00,1.3333333333333333,N,2.148222411412796,1,0.1347661433127429,3,Message Business Browsers ,1271
2020-11-12 05:55:00,4.0,G,2.1848912745531366,1,0.0847287484845735,76, Portal Spreadsheet Writing Operations Writing Email Calendar,1347
2020-11-12 06:10:00,1.5,P,2.171329071096639,1,0.1036453101100534,90, News  Music Shopping Photos Entertainment Social Radio,1437
2020-11-12 06:25:00,1.3333333333333333,N,2.1547350960914247,1,0.13903267848253,94,Message Business Browsers ,1531
2020-11-12 06:40:00,4.0,G,2.191274995178724,1,0.085341581367728,90, Project Writing Learning Portal Meeting Calendar Email,1621
2020-11-12 06:55:00,1.1666666666666667,P,2.170985721346802,1,0.1203347740568767,86,Social News Shopping Music Photos Entertainment Radio,1707
2020-11-12 07:10:00,4.5,G,2.217104815973598,1,0.0092905908890496,170,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,1877
2020-11-12 07:25:00,1.5,P,2.2029047206077843,1,0.1086926614562608,161, News  Music Shopping Photos Entertainment Social Radio,2038
2020-11-12 07:40:00,1.6666666666666667,N,2.192286145282217,1,0.1031701837519796,59,Utilities Operations Message Business ,2097
2020-11-12 07:55:00,3.5,G,2.218181469138015,1,0.0640027170129846,141,Email Calendar Writing Learning Spreadsheet Portal Presentation,2238
2020-11-12 08:10:00,1.3333333333333333,N,2.200659723874556,1,0.1347955696992912,85,Message Business Browsers ,2323
2020-11-12 08:25:00,3.5,G,2.2263892342928813,1,0.0586386282893539,68,Email Calendar Writing Learning Spreadsheet Portal Presentation,2391
2020-11-12 08:40:00,1.3333333333333333,P,2.208704959026355,1,0.1320497153131247,10, News Social Shopping Music Video Entertainment Radio,2401
2020-11-12 08:55:00,4.0,G,2.2441761479565265,1,0.0869734904956057,7, Portal Spreadsheet Writing Operations Writing Email Calendar,2408
2020-11-12 09:10:00,4.0,G,2.2789449371059023,1,0.080676355860137,97, Meeting Calendar Project Learning Writing Email Utilities,2505
2020-11-12 09:25:00,3.5,G,2.303124245282023,1,0.0372869288200808,36,Email Calendar Writing Learning Spreadsheet Portal Presentation,2541
2020-11-12 09:40:00,4.0,G,2.3367257453754484,1,0.0668918305762673,84, Project Writing Learning Portal Meeting Calendar Email,2625
2020-11-12 09:55:00,4.5,G,2.3795628593284097,-1,-0.0181572203136923,110,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,2735
2020-11-12 10:10:00,1.1666666666666667,P,2.3555451129390685,1,0.0571716608201493,35,Social News Shopping Music Photos Entertainment Radio,2770
2020-11-12 10:25:00,1.1666666666666667,P,2.33200296548813,1,0.072921756960171,111,News Social Shopping Photos Entertainment Music Radio,2881
2020-11-12 10:40:00,4.0,G,2.36503260973589,1,0.0586648965764038,99, Project Writing Learning Portal Meeting Calendar Email,2980
2020-11-12 10:55:00,3.5,G,2.3875072115232983,-1,-0.0095074217362766,78,Email Calendar Writing Learning Spreadsheet Portal Presentation,3058
2020-11-12 11:10:00,4.0,G,2.419437761790164,-1,-0.0048762870669479,38, Meeting Calendar Project Learning Writing Email Utilities,3096
2020-11-12 11:25:00,4.5,G,2.4606370140319425,-1,-0.0933316730243556,50,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,3146
2020-11-12 11:40:00,1.5,P,2.441614498902597,-1,-0.0251631972294261,75, News  Music Shopping Photos Entertainment Social Radio,3221
2020-11-12 11:55:00,1.3333333333333333,P,2.419668337208156,1,0.0252177170209183,77, News Social Shopping Music Video Entertainment Radio,3298
2020-11-12 12:10:00,1.1666666666666667,P,2.394856422940008,1,0.0346324891428767,109,Social News Shopping Music Photos Entertainment Radio,3407
2020-11-12 12:25:00,1.3333333333333333,P,2.3738361637398757,1,0.0617175875450564,107, News Social Shopping Music Video Entertainment Radio,3514
2020-11-12 12:40:00,1.6666666666666667,N,2.359832807362188,1,0.0421335699833353,104,Search Business Operations Utilities Message,3618
2020-11-12 12:55:00,1.6666666666666667,N,2.346106745170198,1,0.0495584838405456,15,Utilities Operations Message Business ,3633
2020-11-12 13:10:00,1.1666666666666667,P,2.32275149609092,1,0.0816348724537934,63,News Social Shopping Photos Entertainment Music Radio,3696
