start_timestamp,weight_ema_4,cat,norm_prod,anomaly,scores,seconds,sequence,total_seconds
2020-11-11 18:25:00,-0.4472268180160871,P,-1.0,1,0.141248502122524,90,Social News  Music Photos Travel Entertainment Radio,5630
2020-11-11 18:40:00,-0.4239153958771547,G,0.73,1,0.0949761143284492,18, Project Writing Learning Portal Meeting Software Calendar Email,5648
2020-11-11 18:55:00,-0.4353230118003793,N,-1.0,1,0.1445502894525546,88,Communication Travel Business Utilities,5736
2020-11-11 19:10:00,-0.4231383977053223,G,0.18,1,0.0144043537778013,43,"Email Calendar Writing Learning Portal Design, Presentation",5779
2020-11-11 19:25:00,-0.4274326868596724,N,-0.64,1,0.045483436869397,235,Utilities Operations Message Business  ,6014
2020-11-11 19:40:00,-0.435206297020867,N,-0.82,1,0.1218325308986501,3,Message Business Games Browsers ,6017
2020-11-11 19:55:00,-0.4121329050006518,G,0.73,1,0.1100491891458297,88, Project Writing Learning Portal Meeting Software Calendar Email,6105
2020-11-11 20:10:00,-0.4166451247036092,N,-0.64,1,0.0592254490987549,128,Utilities Operations Message Business  ,6233
2020-11-11 20:25:00,-0.4210679935213595,N,-0.64,1,0.0528030784665898,17,Utilities Operations Message Business  ,6250
2020-11-11 20:40:00,-0.4325319936496494,P,-1.0,1,0.1416247963050612,49,News Social Voice Shopping Photos Music Video Entertainment,6299
2020-11-11 20:55:00,-0.4204026472407455,G,0.18,1,0.0152211825497354,102,"Email Calendar Writing Learning Portal Design, Presentation",6401
2020-11-11 21:10:00,-0.4318798225429089,P,-1.0,1,0.1483903199442918,22,Social News  Music Photos Travel Entertainment Radio,6423
2020-11-11 21:25:00,-0.4431297270470098,P,-1.0,1,0.1426353488219747,82, News Social Shopping Music Video Entertainment Radio,6505
2020-11-11 21:40:00,-0.452374682947069,P,-0.91,1,0.0909271865184966,106, News  Music Travel Photos Entertainment Social Radio,6611
2020-11-11 21:55:00,-0.4289613228887112,G,0.73,1,0.0958242806170153,84,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,6695
2020-11-11 22:10:00,-0.4384868412473506,P,-0.91,1,0.1003556098303365,132, News  Music Travel Photos Entertainment Social Radio,6827
2020-11-11 22:25:00,-0.4496059136978981,P,-1.0,1,0.1372174183398605,21, News Social Shopping Music Video Entertainment Radio,6848
2020-11-11 22:40:00,-0.4605048064959595,P,-1.0,1,0.1300464054425935,66,Social News  Music Photos Travel Entertainment Radio,6914
2020-11-11 22:55:00,-0.4369304538920791,G,0.73,1,0.0765676457908699,31, Project Writing Learning Portal Meeting Software Calendar Email,6945
2020-11-11 23:10:00,-0.4480803458942162,P,-1.0,1,0.1404108390768643,135,News Social Shopping Photos Games Entertainment Music Radio,7080
2020-11-11 23:25:00,-0.4356431113220534,G,0.18,1,0.0115965572785127,123,"Email Calendar Writing Learning Portal Design, Presentation",7203
2020-11-11 23:40:00,-0.4396897823849831,N,-0.64,1,0.0386135349592119,94,Utilities Operations Message Business  ,7297
2020-11-11 23:55:00,-0.4165276084763696,G,0.73,1,0.1017602904298576,211,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,7508
2020-11-12 00:10:00,-0.4245171607837682,N,-0.82,1,0.1257058549948145,53,Message Business Games Browsers ,53
2020-11-12 00:25:00,-0.4359128605702282,P,-1.0,1,0.1467797068364518,153,Social News  Music Photos Travel Entertainment Radio,206
2020-11-12 00:40:00,-0.4435185464995307,N,-0.82,1,0.1153148312155641,42,Search Business Operations Utilities Message,248
2020-11-12 00:55:00,-0.420280555479738,G,0.73,1,0.0989896157332051,37," Email Portal Marketing Calendar, Intelligence Utilities Presentation Learning",285
2020-11-12 01:10:00,-0.4317601484405353,P,-1.0,1,0.1497758173810002,12, News Social Shopping Music Video Entertainment Radio,297
2020-11-12 01:25:00,-0.4087549969862672,G,0.73,1,0.1115787771786178,33, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,330
2020-11-12 01:40:00,-0.4204628188281233,P,-1.0,1,0.1517200184592097,89,News Social Voice Shopping Photos Music Video Entertainment,419
2020-11-12 01:55:00,-0.4248100897424179,N,-0.64,1,0.0531040606437621,6,Utilities Operations Message Business  ,425
2020-11-12 02:10:00,-0.4361999889554393,P,-1.0,1,0.1481338903599957,38,News Social Shopping Photos Games Entertainment Music Radio,463
2020-11-12 02:25:00,-0.4437999891741435,N,-0.82,1,0.1153148312155641,48,Message Business Games Browsers ,511
2020-11-12 02:40:00,-0.4548138507746555,P,-1.0,1,0.1386946069319415,0,Social News  Music Photos Travel Entertainment Radio,511
2020-11-12 02:55:00,-0.4620452596702069,N,-0.82,1,0.0969125243835468,30,Message Business Games Browsers ,541
2020-11-12 03:10:00,-0.449331492151985,G,0.18,-1,-0.0106420002575806,145,"Email Calendar Writing Learning Portal Design, Presentation",686
2020-11-12 03:25:00,-0.4259783932974902,G,0.73,1,0.096700739842077,10," Email Portal Marketing Calendar, Intelligence Utilities Presentation Learning",696
2020-11-12 03:40:00,-0.4373451577866488,N,-1.0,1,0.1515365121864402,60,Utilities Operations  Business,756
2020-11-12 03:55:00,-0.4484868378304776,P,-1.0,1,0.1397611202472198,18,Social News Shopping Voice Music Photos Entertainment Radio,774
2020-11-12 04:10:00,-0.4360415539130424,G,0.18,1,0.0115965572785127,69,"Email Calendar Writing Learning Portal Design, Presentation",843
2020-11-12 04:25:00,-0.4238427112612989,G,0.18,1,0.0148238464757485,118,"Email Calendar Writing Learning Portal Design, Presentation",961
2020-11-12 04:40:00,-0.4352517664838475,P,-1.0,1,0.1445502894525546,40,News Social Voice Shopping Photos Music Video Entertainment,1001
2020-11-12 04:55:00,-0.4230685631871376,G,0.18,1,0.0144043537778013,99,"Email Calendar Writing Learning Portal Design, Presentation",1100
2020-11-12 05:10:00,-0.4327107698566992,P,-0.91,1,0.1024507471979087,22, News  Music Travel Photos Entertainment Social Radio,1122
2020-11-12 05:25:00,-0.4368155070872597,N,-0.64,1,0.0437914670084055,146,Utilities Operations Message Business  ,1268
2020-11-12 05:40:00,-0.444403318828106,N,-0.82,1,0.1162526991736911,3,Message Business Games Browsers ,1271
2020-11-12 05:55:00,-0.4211478075641831,G,0.73,1,0.0987064369987111,76, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,1347
2020-11-12 06:10:00,-0.4308280489985557,P,-0.91,1,0.1031106779580463,90, News  Music Travel Photos Entertainment Social Radio,1437
2020-11-12 06:25:00,-0.4385344242659111,N,-0.82,1,0.1206907709763783,94,Message Business Games Browsers ,1531
2020-11-12 06:40:00,-0.415395128735893,G,0.73,1,0.1009237531588589,90, Project Writing Learning Portal Meeting Software Calendar Email,1621
2020-11-12 06:55:00,-0.4269714628203307,P,-1.0,1,0.1524189164031317,86,Social News Shopping Voice Music Photos Entertainment Radio,1707
2020-11-12 07:10:00,-0.4040611368238885,G,0.73,1,0.1072542641290253,170,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,1877
2020-11-12 07:25:00,-0.4140797281739106,P,-0.91,1,0.1179832075963879,161, News  Music Travel Photos Entertainment Social Radio,2038
2020-11-12 07:40:00,-0.4185533969229421,N,-0.64,1,0.0558987012897902,59,Utilities Operations Message Business  ,2097
2020-11-12 07:55:00,-0.4067008544096165,G,0.18,1,0.016990259070196,141,"Email Calendar Writing Learning Portal Design, Presentation",2238
2020-11-12 08:10:00,-0.4148849959064558,N,-0.82,1,0.1310287508637236,85,Message Business Games Browsers ,2323
2020-11-12 08:25:00,-0.403105094997417,G,0.18,1,0.0138276151225181,68,"Email Calendar Writing Learning Portal Design, Presentation",2391
2020-11-12 08:40:00,-0.4149247960865771,P,-1.0,1,0.1570742119234168,10, News Social Shopping Music Video Entertainment Radio,2401
2020-11-12 08:55:00,-0.3922530179462488,G,0.73,1,0.115095497917336,7, Portal Spreadsheet Writing Operations Professional Writing Email Calendar,2408
2020-11-12 09:10:00,-0.3646836512542439,G,1.0,-1,-0.0268966263781332,97, Meeting Calendar Project Learning Legal Files Writing Email Utilities,2505
2020-11-12 09:25:00,-0.3538978363779222,G,0.18,1,0.0085317571210706,36,"Email Calendar Writing Learning Portal Design, Presentation",2541
2020-11-12 09:40:00,-0.3324345128852901,G,0.73,1,0.0938507255370756,84, Project Writing Learning Portal Meeting Software Calendar Email,2625
2020-11-12 09:55:00,-0.3113962056994427,G,0.73,1,0.071448610132536,110,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,2735
2020-11-12 10:10:00,-0.3250319243984637,P,-1.0,1,0.1106926727832144,35,Social News Shopping Voice Music Photos Entertainment Radio,2770
2020-11-12 10:25:00,-0.3383976288658208,P,-1.0,1,0.1231856634025099,111,News Social Shopping Photos Games Entertainment Music Radio,2881
2020-11-12 10:40:00,-0.3172412401754085,G,0.73,1,0.0885331428766737,99, Project Writing Learning Portal Meeting Software Calendar Email,2980
2020-11-12 10:55:00,-0.3073948789838163,G,0.18,-1,-0.0067992240165299,78,"Email Calendar Writing Learning Portal Design, Presentation",3058
2020-11-12 11:10:00,-0.2815058714791862,G,1.0,-1,-0.0674733890820356,38, Meeting Calendar Project Learning Legal Files Writing Email Utilities,3096
2020-11-12 11:25:00,-0.2614760522419746,G,0.73,1,0.0171639495488541,50,Calendar Email Portal Writing Spreadsheet Music Portal Learning ,3146
2020-11-12 11:40:00,-0.2743181106134207,P,-0.91,1,0.0144205603376242,75, News  Music Travel Photos Entertainment Social Radio,3221
2020-11-12 11:55:00,-0.2886880490171153,P,-1.0,1,0.0671018561358861,77, News Social Shopping Music Video Entertainment Radio,3298
2020-11-12 12:10:00,-0.3027734341850933,P,-1.0,1,0.0900586800925039,109,Social News Shopping Voice Music Photos Entertainment Radio,3407
2020-11-12 12:25:00,-0.3165799008348934,P,-1.0,1,0.1099436694422056,107, News Social Shopping Music Video Entertainment Radio,3514
